date,portid,portname,portcalls,portcalls_container,import,export,import_dry_bulk,import_container,import_general_cargo,import_tanker,import_roro,export_dry_bulk,export_container,export_general_cargo,export_tanker,export_roro
2021-11-08,port120,Barranquilla,3,1,976,2607,0,976,0,0,0,1961,646,0,0,0
2021-11-09,port120,Barranquilla,2,1,4494,0,0,2610,0,1884,0,0,0,0,0,0
2021-11-10,port120,Barranquilla,1,0,11934,5441,11934,0,0,0,0,5441,0,0,0,0
2021-11-11,port120,Barranquilla,3,0,11887,0,11887,0,0,0,0,0,0,0,0,0
2021-11-12,port120,Barranquilla,3,1,28811,0,24289,4521,0,0,0,0,0,0,0,0
2021-11-13,port120,Barranquilla,4,1,769,8702,0,769,0,0,0,0,0,0,8702,0
2021-11-14,port120,Barranquilla,4,2,976,4490,0,976,0,0,0,0,893,3596,0,0
2021-11-15,port120,Barranquilla,2,1,5405,2467,5405,0,0,0,0,0,2467,0,0,0
2021-11-16,port120,Barranquilla,4,1,24222,385,22791,0,1430,0,0,0,385,0,0,0
2021-11-17,port120,Barranquilla,3,0,12170,1813,0,0,0,12170,0,0,0,1813,0,0
2021-11-18,port120,Barranquilla,4,0,0,35641,0,0,0,0,0,35641,0,0,0,0
2021-11-19,port120,Barranquilla,3,2,21357,956,17169,4188,0,0,0,0,956,0,0,0
2021-11-20,port120,Barranquilla,1,1,976,646,0,976,0,0,0,0,646,0,0,0
2021-11-21,port120,Barranquilla,3,2,990,0,0,990,0,0,0,0,0,0,0,0
2021-11-22,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-23,port120,Barranquilla,2,0,0,2115,0,0,0,0,0,0,0,2115,0,0
2021-11-24,port120,Barranquilla,2,1,3018,0,0,3018,0,0,0,0,0,0,0,0
2021-11-25,port120,Barranquilla,4,1,1232,2166,0,1232,0,0,0,2166,0,0,0,0
2021-11-26,port120,Barranquilla,2,2,976,646,0,976,0,0,0,0,646,0,0,0
2021-11-27,port120,Barranquilla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,port120,Barranquilla,7,1,2454,47499,0,0,0,2454,0,47499,0,0,0,0
2021-11-29,port120,Barranquilla,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-30,port120,Barranquilla,5,1,18309,7082,15626,0,0,2682,0,0,2525,4556,0,0
2021-12-01,port120,Barranquilla,4,2,976,646,0,976,0,0,0,0,646,0,0,0
2021-12-02,port120,Barranquilla,5,1,0,1153,0,0,0,0,0,0,1153,0,0,0
2021-12-03,port120,Barranquilla,2,1,976,646,0,976,0,0,0,0,646,0,0,0
2021-12-04,port120,Barranquilla,2,0,0,32451,0,0,0,0,0,32451,0,0,0,0
2021-12-05,port120,Barranquilla,7,2,1236,20808,838,0,397,0,0,0,6119,3659,11029,0
2021-12-06,port120,Barranquilla,3,1,0,27407,0,0,0,0,0,23507,3900,0,0,0
2021-12-07,port120,Barranquilla,2,0,25825,0,18961,0,0,6863,0,0,0,0,0,0
2021-12-08,port120,Barranquilla,2,0,5250,0,3811,0,1439,0,0,0,0,0,0,0
2021-12-09,port120,Barranquilla,5,1,18218,1392,16099,774,0,1344,0,0,0,1392,0,0
2021-12-10,port120,Barranquilla,4,1,1913,6854,0,1913,0,0,0,2098,0,4756,0,0
2021-12-11,port120,Barranquilla,1,1,478,0,0,478,0,0,0,0,0,0,0,0
2021-12-12,port120,Barranquilla,4,2,31621,750,30153,1467,0,0,0,0,750,0,0,0
2021-12-13,port120,Barranquilla,2,1,0,14991,0,0,0,0,0,0,4260,10730,0,0
2021-12-14,port120,Barranquilla,2,0,0,23649,0,0,0,0,0,21309,0,2340,0,0
2021-12-15,port120,Barranquilla,3,0,11934,8171,11934,0,0,0,0,8171,0,0,0,0
2021-12-16,port120,Barranquilla,2,0,4893,0,4893,0,0,0,0,0,0,0,0,0
2021-12-17,port120,Barranquilla,2,1,12674,5441,11934,740,0,0,0,5441,0,0,0,0
2021-12-18,port120,Barranquilla,3,2,1498,1124,0,1498,0,0,0,477,646,0,0,0
2021-12-19,port120,Barranquilla,1,1,1152,0,0,1152,0,0,0,0,0,0,0,0
2021-12-20,port120,Barranquilla,3,0,536,29862,0,0,0,536,0,29862,0,0,0,0
2021-12-21,port120,Barranquilla,7,2,6567,2357,0,1334,5232,0,0,0,646,1711,0,0
2021-12-22,port120,Barranquilla,3,0,9842,1711,2103,0,7739,0,0,0,0,1711,0,0
2021-12-23,port120,Barranquilla,4,1,2323,0,0,732,1591,0,0,0,0,0,0,0
2021-12-24,port120,Barranquilla,5,2,31061,10102,28623,2438,0,0,0,0,956,9145,0,0
2021-12-25,port120,Barranquilla,1,0,964,0,0,0,964,0,0,0,0,0,0,0
2021-12-26,port120,Barranquilla,3,1,976,2288,0,976,0,0,0,1642,646,0,0,0
2021-12-27,port120,Barranquilla,5,2,29408,11729,29039,369,0,0,0,9261,2467,0,0,0
2021-12-28,port120,Barranquilla,1,0,0,4271,0,0,0,0,0,0,0,4271,0,0
2021-12-29,port120,Barranquilla,1,0,0,14169,0,0,0,0,0,14169,0,0,0,0
2021-12-30,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31,port120,Barranquilla,1,0,5039,0,0,0,0,5039,0,0,0,0,0,0
2022-01-01,port120,Barranquilla,2,0,2654,19429,0,0,0,2654,0,17989,0,0,1440,0
2022-01-02,port120,Barranquilla,3,2,12910,6087,11934,976,0,0,0,5441,646,0,0,0
2022-01-03,port120,Barranquilla,1,1,976,646,0,976,0,0,0,0,646,0,0,0
2022-01-04,port120,Barranquilla,2,0,0,14800,0,0,0,0,0,14800,0,0,0,0
2022-01-05,port120,Barranquilla,3,1,976,18890,0,976,0,0,0,18244,646,0,0,0
2022-01-06,port120,Barranquilla,4,0,25947,1711,24244,0,1703,0,0,0,0,1711,0,0
2022-01-07,port120,Barranquilla,4,1,14355,5441,11934,0,0,2420,0,5441,0,0,0,0
2022-01-08,port120,Barranquilla,3,0,10407,0,0,0,0,10407,0,0,0,0,0,0
2022-01-09,port120,Barranquilla,6,1,24457,2657,21103,0,0,3354,0,0,747,0,1910,0
2022-01-10,port120,Barranquilla,3,1,976,30693,0,976,0,0,0,30047,646,0,0,0
2022-01-11,port120,Barranquilla,6,1,55433,0,51946,1300,1885,301,0,0,0,0,0,0
2022-01-12,port120,Barranquilla,4,1,3630,3013,0,976,0,2654,0,0,646,927,1440,0
2022-01-13,port120,Barranquilla,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,port120,Barranquilla,4,2,18398,7799,11934,4760,1703,0,0,5441,646,1711,0,0
2022-01-16,port120,Barranquilla,4,0,7347,0,4290,0,0,3057,0,0,0,0,0,0
2022-01-17,port120,Barranquilla,1,0,6216,0,0,0,6216,0,0,0,0,0,0,0
2022-01-18,port120,Barranquilla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-19,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-20,port120,Barranquilla,3,2,1159,483,0,1159,0,0,0,0,483,0,0,0
2022-01-21,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,port120,Barranquilla,1,0,2954,0,0,0,0,2954,0,0,0,0,0,0
2022-01-23,port120,Barranquilla,3,1,0,38967,0,0,0,0,0,30702,1106,0,7158,0
2022-01-24,port120,Barranquilla,1,1,0,1248,0,0,0,0,0,0,1248,0,0,0
2022-01-25,port120,Barranquilla,5,2,15500,384,14129,1091,0,279,0,0,384,0,0,0
2022-01-26,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-27,port120,Barranquilla,6,1,20450,5101,19731,718,0,0,0,5101,0,0,0,0
2022-01-28,port120,Barranquilla,2,1,8527,0,0,7146,1380,0,0,0,0,0,0,0
2022-01-29,port120,Barranquilla,4,1,976,646,0,976,0,0,0,0,646,0,0,0
2022-01-30,port120,Barranquilla,3,1,11934,39689,11934,0,0,0,0,39689,0,0,0,0
2022-01-31,port120,Barranquilla,4,1,11887,40480,11887,0,0,0,0,40480,0,0,0,0
2022-02-01,port120,Barranquilla,2,1,26940,646,25964,976,0,0,0,0,646,0,0,0
2022-02-02,port120,Barranquilla,3,0,3354,24507,0,0,0,3354,0,22597,0,0,1910,0
2022-02-03,port120,Barranquilla,2,0,13120,6625,11934,0,1185,0,0,5441,0,1184,0,0
2022-02-04,port120,Barranquilla,4,3,8330,2896,0,6636,1694,0,0,0,2896,0,0,0
2022-02-05,port120,Barranquilla,2,0,0,33584,0,0,0,0,0,33584,0,0,0,0
2022-02-06,port120,Barranquilla,2,0,33466,0,33466,0,0,0,0,0,0,0,0,0
2022-02-07,port120,Barranquilla,2,1,542,716,0,0,0,542,0,0,716,0,0,0
2022-02-08,port120,Barranquilla,4,0,18538,27489,16677,0,1861,0,0,27489,0,0,0,0
2022-02-09,port120,Barranquilla,4,1,1103,38558,0,775,327,0,0,38558,0,0,0,0
2022-02-10,port120,Barranquilla,4,3,2923,2250,0,2923,0,0,0,0,2098,151,0,0
2022-02-11,port120,Barranquilla,2,1,1772,0,0,733,1039,0,0,0,0,0,0,0
2022-02-12,port120,Barranquilla,4,0,97028,1440,94374,0,0,2654,0,0,0,0,1440,0
2022-02-13,port120,Barranquilla,5,1,976,38189,0,976,0,0,0,25650,646,11892,0,0
2022-02-14,port120,Barranquilla,4,0,3737,31848,0,0,2116,1621,0,31848,0,0,0,0
2022-02-15,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-16,port120,Barranquilla,2,1,12754,0,0,388,12365,0,0,0,0,0,0,0
2022-02-17,port120,Barranquilla,5,2,29733,611,28537,497,698,0,0,0,238,0,373,0
2022-02-18,port120,Barranquilla,1,1,3445,0,0,3445,0,0,0,0,0,0,0,0
2022-02-19,port120,Barranquilla,4,0,27870,13272,25430,0,0,2440,0,13272,0,0,0,0
2022-02-20,port120,Barranquilla,3,1,0,20517,0,0,0,0,0,17221,2250,1045,0,0
2022-02-21,port120,Barranquilla,6,1,17221,8819,0,4037,1591,11592,0,8176,0,642,0,0
2022-02-22,port120,Barranquilla,1,0,34783,0,34783,0,0,0,0,0,0,0,0,0
2022-02-23,port120,Barranquilla,4,0,3354,1910,0,0,0,3354,0,0,0,0,1910,0
2022-02-24,port120,Barranquilla,2,1,25699,786,25699,0,0,0,0,0,786,0,0,0
2022-02-25,port120,Barranquilla,4,1,17072,8593,11934,780,1703,2654,0,5441,0,1711,1440,0
2022-02-26,port120,Barranquilla,3,1,15141,0,0,3813,0,11327,0,0,0,0,0,0
2022-02-27,port120,Barranquilla,3,1,30999,646,30023,976,0,0,0,0,646,0,0,0
2022-02-28,port120,Barranquilla,3,0,0,5067,0,0,0,0,0,0,0,5067,0,0
2022-03-01,port120,Barranquilla,5,2,5637,9203,0,579,1703,3354,0,0,716,1711,6774,0
2022-03-02,port120,Barranquilla,2,0,0,27293,0,0,0,0,0,22311,0,4982,0,0
2022-03-03,port120,Barranquilla,5,2,37204,9484,36228,976,0,0,0,0,1372,8112,0,0
2022-03-04,port120,Barranquilla,3,1,3813,0,0,3813,0,0,0,0,0,0,0,0
2022-03-05,port120,Barranquilla,4,1,34156,28084,34156,0,0,0,0,27833,251,0,0,0
2022-03-06,port120,Barranquilla,2,0,1334,542,0,0,1334,0,0,542,0,0,0,0
2022-03-07,port120,Barranquilla,1,1,0,1793,0,0,0,0,0,0,1793,0,0,0
2022-03-08,port120,Barranquilla,2,0,46907,5441,46907,0,0,0,0,5441,0,0,0,0
2022-03-09,port120,Barranquilla,3,1,16403,3267,0,0,1703,14699,0,0,1555,1711,0,0
2022-03-10,port120,Barranquilla,4,1,0,17274,0,0,0,0,0,16404,239,0,630,0
2022-03-11,port120,Barranquilla,3,1,35741,0,34633,1108,0,0,0,0,0,0,0,0
2022-03-12,port120,Barranquilla,5,1,6037,3342,0,976,4255,805,0,0,646,0,2696,0
2022-03-13,port120,Barranquilla,1,0,44183,0,44183,0,0,0,0,0,0,0,0,0
2022-03-14,port120,Barranquilla,1,1,0,3182,0,0,0,0,0,0,3182,0,0,0
2022-03-15,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,port120,Barranquilla,3,0,26245,0,26245,0,0,0,0,0,0,0,0,0
2022-03-17,port120,Barranquilla,5,1,22974,34851,22264,0,709,0,0,31751,784,0,2315,0
2022-03-18,port120,Barranquilla,3,1,14702,26751,14332,369,0,0,0,26751,0,0,0,0
2022-03-19,port120,Barranquilla,5,1,62419,2086,58789,976,0,2654,0,0,646,0,1440,0
2022-03-20,port120,Barranquilla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,port120,Barranquilla,5,1,13294,23890,13294,0,0,0,0,17808,3182,2898,0,0
2022-03-22,port120,Barranquilla,4,2,388,33387,0,388,0,0,0,33138,248,0,0,0
2022-03-23,port120,Barranquilla,5,0,25145,3151,20787,0,1703,2654,0,0,0,1711,1440,0
2022-03-24,port120,Barranquilla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25,port120,Barranquilla,2,1,1208,0,0,1208,0,0,0,0,0,0,0,0
2022-03-26,port120,Barranquilla,5,2,42119,30415,38919,3200,0,0,0,29769,646,0,0,0
2022-03-27,port120,Barranquilla,3,0,41721,2340,35962,0,5759,0,0,0,0,2340,0,0
2022-03-28,port120,Barranquilla,1,0,0,2315,0,0,0,0,0,0,0,0,2315,0
2022-03-29,port120,Barranquilla,3,1,4012,9425,0,4012,0,0,0,2878,0,0,6547,0
2022-03-30,port120,Barranquilla,1,0,34093,0,34093,0,0,0,0,0,0,0,0,0
2022-03-31,port120,Barranquilla,3,2,1363,646,0,1363,0,0,0,0,646,0,0,0
2022-04-01,port120,Barranquilla,4,1,2214,18823,0,2214,0,0,0,0,0,5407,13416,0
2022-04-02,port120,Barranquilla,2,0,10967,1440,0,0,8312,2654,0,0,0,0,1440,0
2022-04-03,port120,Barranquilla,2,1,0,4145,0,0,0,0,0,0,999,3146,0,0
2022-04-04,port120,Barranquilla,2,1,26060,0,26060,0,0,0,0,0,0,0,0,0
2022-04-05,port120,Barranquilla,3,0,57384,0,57384,0,0,0,0,0,0,0,0,0
2022-04-06,port120,Barranquilla,2,1,4213,1440,0,1558,0,2654,0,0,0,0,1440,0
2022-04-07,port120,Barranquilla,2,1,0,32712,0,0,0,0,0,32449,262,0,0,0
2022-04-08,port120,Barranquilla,2,1,8425,0,0,4056,4369,0,0,0,0,0,0,0
2022-04-09,port120,Barranquilla,7,1,16298,7661,15322,976,0,0,0,0,646,3263,3751,0
2022-04-10,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,port120,Barranquilla,2,0,269,4984,0,0,0,269,0,0,0,4984,0,0
2022-04-12,port120,Barranquilla,5,1,3304,11404,0,0,3304,0,0,0,1435,0,9968,0
2022-04-13,port120,Barranquilla,6,1,41839,4069,24485,976,3406,12971,0,0,646,3423,0,0
2022-04-14,port120,Barranquilla,4,1,1235,10634,0,0,0,1235,0,8840,1691,101,0,0
2022-04-15,port120,Barranquilla,3,1,12022,0,0,2981,2613,6428,0,0,0,0,0,0
2022-04-16,port120,Barranquilla,6,0,55615,14845,55615,0,0,0,0,0,0,14845,0,0
2022-04-17,port120,Barranquilla,2,0,9094,0,0,0,9094,0,0,0,0,0,0,0
2022-04-18,port120,Barranquilla,3,1,1703,57831,0,0,1703,0,0,55370,749,1711,0,0
2022-04-19,port120,Barranquilla,2,1,0,26820,0,0,0,0,0,25744,1075,0,0,0
2022-04-20,port120,Barranquilla,4,1,778,35317,0,778,0,0,0,35317,0,0,0,0
2022-04-21,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-22,port120,Barranquilla,5,2,17545,3798,0,2445,1703,13396,0,0,646,1711,1440,0
2022-04-23,port120,Barranquilla,4,1,976,12678,0,976,0,0,0,0,646,4873,7158,0
2022-04-24,port120,Barranquilla,1,1,1364,887,0,1364,0,0,0,0,887,0,0,0
2022-04-25,port120,Barranquilla,4,0,1382,22009,0,0,0,1382,0,22009,0,0,0,0
2022-04-26,port120,Barranquilla,3,1,26377,2467,0,0,0,26377,0,0,2467,0,0,0
2022-04-27,port120,Barranquilla,4,1,65067,0,64677,389,0,0,0,0,0,0,0,0
2022-04-28,port120,Barranquilla,3,1,37632,1702,34977,0,0,2654,0,0,262,0,1440,0
2022-04-29,port120,Barranquilla,1,1,2956,0,0,2956,0,0,0,0,0,0,0,0
2022-04-30,port120,Barranquilla,1,0,1703,1711,0,0,1703,0,0,0,0,1711,0,0
2022-05-01,port120,Barranquilla,2,0,0,23871,0,0,0,0,0,23871,0,0,0,0
2022-05-02,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,port120,Barranquilla,6,2,36229,17818,30157,0,3416,2654,0,0,1944,0,15873,0
2022-05-04,port120,Barranquilla,3,0,28441,1711,26738,0,1703,0,0,0,0,1711,0,0
2022-05-05,port120,Barranquilla,3,1,0,12487,0,0,0,0,0,8473,389,3624,0,0
2022-05-06,port120,Barranquilla,4,2,4658,25728,0,2825,0,1833,0,25082,646,0,0,0
2022-05-07,port120,Barranquilla,4,1,39340,0,35159,4180,0,0,0,0,0,0,0,0
2022-05-08,port120,Barranquilla,3,1,4385,5145,0,976,0,3409,0,0,646,4499,0,0
2022-05-09,port120,Barranquilla,4,1,37715,2791,18108,0,1703,17903,0,0,1079,1711,0,0
2022-05-10,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,port120,Barranquilla,3,0,17679,8381,0,0,17679,0,0,0,0,0,8381,0
2022-05-12,port120,Barranquilla,3,1,32075,0,30911,1164,0,0,0,0,0,0,0,0
2022-05-13,port120,Barranquilla,5,2,39210,4095,34926,2581,1703,0,0,0,2383,1711,0,0
2022-05-14,port120,Barranquilla,3,1,3227,2615,1081,0,0,2146,0,0,2615,0,0,0
2022-05-15,port120,Barranquilla,2,0,11097,2261,0,0,0,11097,0,0,0,0,2261,0
2022-05-16,port120,Barranquilla,3,0,40960,0,40960,0,0,0,0,0,0,0,0,0
2022-05-17,port120,Barranquilla,2,1,1665,359,0,0,1665,0,0,0,359,0,0,0
2022-05-18,port120,Barranquilla,4,0,41812,5004,36748,0,5064,0,0,3292,0,1711,0,0
2022-05-19,port120,Barranquilla,3,0,30389,0,30389,0,0,0,0,0,0,0,0,0
2022-05-20,port120,Barranquilla,5,1,31364,2357,27876,976,1703,807,0,0,646,1711,0,0
2022-05-21,port120,Barranquilla,5,4,5317,9155,0,5317,0,0,0,0,4173,4982,0,0
2022-05-22,port120,Barranquilla,3,0,22989,1032,11063,0,0,11926,0,1032,0,0,0,0
2022-05-23,port120,Barranquilla,3,1,1485,2313,0,1485,0,0,0,0,0,0,2313,0
2022-05-24,port120,Barranquilla,2,1,4357,359,0,0,4357,0,0,0,359,0,0,0
2022-05-25,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,port120,Barranquilla,4,0,2654,25093,0,0,0,2654,0,22123,0,1530,1440,0
2022-05-27,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-28,port120,Barranquilla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,port120,Barranquilla,4,1,25088,2864,25088,0,0,0,0,1619,1245,0,0,0
2022-05-30,port120,Barranquilla,5,1,3757,25917,0,1103,0,2654,0,24477,0,0,1440,0
2022-05-31,port120,Barranquilla,2,1,0,37768,0,0,0,0,0,33868,3900,0,0,0
2022-06-01,port120,Barranquilla,5,0,30645,29452,21210,0,6780,2654,0,28012,0,0,1440,0
2022-06-02,port120,Barranquilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,port120,Barranquilla,2,1,720,0,0,720,0,0,0,0,0,0,0,0
2022-06-04,port120,Barranquilla,1,1,976,646,0,976,0,0,0,0,646,0,0,0
2022-06-05,port120,Barranquilla,3,1,19993,30925,17050,2943,0,0,0,30925,0,0,0,0
2022-06-06,port120,Barranquilla,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,port120,Barranquilla,7,2,6192,37813,0,6192,0,0,0,36063,772,977,0,0
2022-06-08,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,port120,Barranquilla,3,1,0,32136,0,0,0,0,0,29833,2303,0,0,0
2022-06-10,port120,Barranquilla,2,2,6747,0,0,6747,0,0,0,0,0,0,0,0
2022-06-11,port120,Barranquilla,7,1,36426,4484,29841,0,0,6585,0,0,0,4183,300,0
2022-06-12,port120,Barranquilla,2,1,27715,1250,27715,0,0,0,0,0,1250,0,0,0
2022-06-13,port120,Barranquilla,4,1,3020,28780,0,0,3020,0,0,28780,0,0,0,0
2022-06-14,port120,Barranquilla,3,0,31754,0,31754,0,0,0,0,0,0,0,0,0
2022-06-15,port120,Barranquilla,3,0,0,977,0,0,0,0,0,0,0,977,0,0
2022-06-16,port120,Barranquilla,3,1,39742,6087,38766,976,0,0,0,5441,646,0,0,0
2022-06-17,port120,Barranquilla,2,1,1861,6692,0,1861,0,0,0,0,0,6692,0,0
2022-06-18,port120,Barranquilla,6,1,31817,1595,29223,976,0,1617,0,949,646,0,0,0
2022-06-19,port120,Barranquilla,2,1,11934,6606,11934,0,0,0,0,5441,1164,0,0,0
2022-06-20,port120,Barranquilla,5,1,33666,7158,25001,247,8417,0,0,0,0,0,7158,0
2022-06-21,port120,Barranquilla,3,0,10907,1440,0,0,8253,2654,0,0,0,0,1440,0
2022-06-22,port120,Barranquilla,2,0,12570,5441,11934,0,636,0,0,5441,0,0,0,0
2022-06-23,port120,Barranquilla,2,1,976,6309,0,976,0,0,0,5663,646,0,0,0
2022-06-24,port120,Barranquilla,5,2,15750,1440,0,8810,4284,2654,0,0,0,0,1440,0
2022-06-25,port120,Barranquilla,4,1,37272,2006,34232,385,0,2654,0,566,0,0,1440,0
2022-06-26,port120,Barranquilla,1,1,0,2747,0,0,0,0,0,0,2747,0,0,0
2022-06-27,port120,Barranquilla,4,1,823,8439,0,0,823,0,0,0,240,0,8199,0
2022-06-28,port120,Barranquilla,2,2,1708,646,0,1708,0,0,0,0,646,0,0,0
2022-06-29,port120,Barranquilla,4,0,5352,7664,0,0,0,5352,0,0,0,6224,1440,0
2022-06-30,port120,Barranquilla,4,0,3057,10355,0,0,3057,0,0,10355,0,0,0,0
2022-07-01,port120,Barranquilla,3,1,0,10083,0,0,0,0,0,9809,273,0,0,0
2022-07-02,port120,Barranquilla,4,1,57861,28274,56885,976,0,0,0,27628,646,0,0,0
2022-07-03,port120,Barranquilla,2,1,2679,2357,0,976,1703,0,0,0,646,1711,0,0
2022-07-04,port120,Barranquilla,2,1,1703,2072,0,0,1703,0,0,0,360,1711,0,0
2022-07-05,port120,Barranquilla,5,1,11831,23718,9268,770,1792,0,0,23718,0,0,0,0
2022-07-06,port120,Barranquilla,3,0,0,2340,0,0,0,0,0,0,0,2340,0,0
2022-07-07,port120,Barranquilla,4,1,1331,0,0,803,528,0,0,0,0,0,0,0
2022-07-08,port120,Barranquilla,3,1,3520,3126,917,2603,0,0,0,0,0,3126,0,0
2022-07-09,port120,Barranquilla,3,1,7483,1440,0,4829,0,2654,0,0,0,0,1440,0
2022-07-10,port120,Barranquilla,3,2,976,4077,0,976,0,0,0,0,1893,0,2183,0
2022-07-11,port120,Barranquilla,4,0,20907,5441,11934,0,8972,0,0,5441,0,0,0,0
2022-07-12,port120,Barranquilla,1,1,0,3182,0,0,0,0,0,0,3182,0,0,0
2022-07-13,port120,Barranquilla,1,0,1184,0,0,0,0,1184,0,0,0,0,0,0
2022-07-14,port120,Barranquilla,4,0,9030,5149,0,0,0,9030,0,0,0,5149,0,0
2022-07-15,port120,Barranquilla,6,2,1022,1362,0,743,0,279,0,0,0,1362,0,0
2022-07-16,port120,Barranquilla,2,0,5501,1711,0,0,5501,0,0,0,0,1711,0,0
2022-07-17,port120,Barranquilla,2,2,0,1698,0,0,0,0,0,0,1698,0,0,0
2022-07-18,port120,Barranquilla,3,1,1795,13751,0,1795,0,0,0,0,0,0,13751,0
2022-07-19,port120,Barranquilla,6,0,70976,7628,69273,0,1703,0,0,5916,0,1711,0,0
2022-07-20,port120,Barranquilla,2,1,0,5025,0,0,0,0,0,0,2709,0,2315,0
2022-07-21,port120,Barranquilla,2,0,12022,0,0,0,2511,9511,0,0,0,0,0,0
2022-07-22,port120,Barranquilla,2,1,1120,25480,0,1120,0,0,0,25480,0,0,0,0
2022-07-23,port120,Barranquilla,3,1,1426,0,0,499,0,927,0,0,0,0,0,0
2022-07-24,port120,Barranquilla,1,0,0,897,0,0,0,0,0,897,0,0,0,0
2022-07-25,port120,Barranquilla,4,2,8639,1723,8639,0,0,0,0,0,1723,0,0,0
2022-07-26,port120,Barranquilla,3,0,4366,28452,4366,0,0,0,0,25617,0,0,2835,0
2022-07-27,port120,Barranquilla,1,1,976,646,0,976,0,0,0,0,646,0,0,0
2022-07-28,port120,Barranquilla,5,2,31243,805,28545,0,0,2698,0,0,805,0,0,0
2022-07-29,port120,Barranquilla,5,1,28063,17085,22428,2981,0,2654,0,12875,0,2770,1440,0
2022-07-30,port120,Barranquilla,2,1,0,4291,0,0,0,0,0,0,4291,0,0,0
2022-07-31,port120,Barranquilla,3,0,48905,23568,48905,0,0,0,0,23568,0,0,0,0
2022-08-01,port120,Barranquilla,4,2,818,0,0,497,320,0,0,0,0,0,0,0
2022-08-02,port120,Barranquilla,2,1,0,26381,0,0,0,0,0,23357,3024,0,0,0
2022-08-03,port120,Barranquilla,2,0,1622,3606,0,0,0,1622,0,0,0,3606,0,0
2022-08-04,port120,Barranquilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-05,port120,Barranquilla,2,1,3396,1440,0,742,0,2654,0,0,0,0,1440,0
2022-08-06,port120,Barranquilla,2,1,1140,646,0,976,163,0,0,0,646,0,0,0
2022-08-07,port120,Barranquilla,2,1,0,1752,0,0,0,0,0,0,1752,0,0,0
2022-08-08,port120,Barranquilla,3,0,14579,2692,0,0,2943,11635,0,0,0,2692,0,0
2022-08-09,port120,Barranquilla,5,1,8108,30880,1906,716,5485,0,0,30880,0,0,0,0
2022-08-10,port120,Barranquilla,5,1,26827,646,25851,976,0,0,0,0,646,0,0,0
2022-08-11,port120,Barranquilla,2,1,3024,0,0,3024,0,0,0,0,0,0,0,0
2022-08-12,port120,Barranquilla,5,2,9886,1667,0,2585,325,6975,0,0,1667,0,0,0
2022-08-13,port120,Barranquilla,3,1,4357,1309,4357,0,0,0,0,0,1309,0,0,0
2022-08-14,port120,Barranquilla,3,1,29807,1080,29807,0,0,0,0,0,1080,0,0,0
2022-08-15,port120,Barranquilla,3,0,0,14862,0,0,0,0,0,14025,0,837,0,0
2022-08-16,port120,Barranquilla,4,1,33033,10093,30256,1074,1703,0,0,0,0,1711,8381,0
2022-08-17,port120,Barranquilla,3,0,2968,0,2378,0,589,0,0,0,0,0,0,0
2022-08-18,port120,Barranquilla,5,1,1915,30976,1646,268,0,0,0,30976,0,0,0,0
2022-08-19,port120,Barranquilla,1,1,3721,0,0,3721,0,0,0,0,0,0,0,0
2022-08-20,port120,Barranquilla,3,1,34158,0,28156,992,5008,0,0,0,0,0,0,0
2022-08-21,port120,Barranquilla,2,1,23274,0,22888,386,0,0,0,0,0,0,0,0
2022-08-22,port120,Barranquilla,4,0,2654,9602,0,0,0,2654,0,0,0,8162,1440,0
2022-08-23,port120,Barranquilla,4,3,5243,2824,0,1027,4216,0,0,0,2824,0,0,0
